time	seconds	group	step	event	name	number	text
09:24:19.191	50.511	1000BS	UNITS	census before	models	2	
09:24:19.191	50.512	1000BS	UNITS	census before	sets	0	
09:24:19.192	50.512	1000BS	UNITS	census before	tests	0	
09:24:19.193	50.513	1000BS	UNITS	census before	results	0	
09:24:19.193	50.514	1000BS	UNITS	census before	views	12	
09:24:19.252	50.572	1000BS		census after	models	2	
09:24:19.253	50.573	1000BS		census after	sets	0	
09:24:19.253	50.573	1000BS		census after	tests	0	
09:24:19.254	50.574	1000BS		census after	results	0	
09:24:19.255	50.575	1000BS		census after	views	12	
09:24:19.257	50.577	1000BS		step finished	UNITS	0.063	the document was asked for Meters
09:24:19.262	50.582	1000BS	SETS	step started	SETS	0	
09:24:19.264	50.584	1000BS	SETS	census before	models	2	
09:24:19.265	50.585	1000BS	SETS	census before	sets	0	
09:24:19.266	50.585	1000BS	SETS	census before	tests	0	
09:24:19.266	50.586	1000BS	SETS	census before	results	0	
09:24:19.267	50.587	1000BS	SETS	census before	views	12	
09:24:19.465	50.784	1000BS		census after	models	2	
09:24:19.466	50.785	1000BS		census after	sets	61	
09:24:19.466	50.786	1000BS		census after	tests	0	
09:24:19.467	50.787	1000BS		census after	results	0	
09:24:19.467	50.787	1000BS		census after	views	12	
09:24:19.469	50.790	1000BS		step finished	SETS	0.202	61 created, 0 already there, 7 finding items, 54 at zero.
09:24:19.574	50.894	1000BS	TESTS CREATE	step started	TESTS CREATE	0	
09:24:19.578	50.898	1000BS	TESTS CREATE	census before	models	2	
09:24:19.580	50.899	1000BS	TESTS CREATE	census before	sets	61	
09:24:19.580	50.900	1000BS	TESTS CREATE	census before	tests	0	
09:24:19.580	50.901	1000BS	TESTS CREATE	census before	results	0	
09:24:19.581	50.901	1000BS	TESTS CREATE	census before	views	12	
09:24:19.604	50.924	1000BS	TESTS CREATE	test created	BLD-AR-Walls-vs-BLD-AR-Ceilings	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:19.637	50.957	1000BS		census after	models	2	
09:24:19.637	50.958	1000BS		census after	sets	61	
09:24:19.638	50.958	1000BS		census after	tests	1	
09:24:19.640	50.959	1000BS		census after	results	0	
09:24:19.640	50.960	1000BS		census after	views	12	
09:24:19.643	50.962	1000BS		step finished	TESTS CREATE	0.063	BLD-AR-Walls-vs-BLD-AR-Ceilings
09:24:19.710	51.031	1000BS	TESTS CREATE	test created	BLD-AR-Curtain Panels-vs-BLD-AR-Ceilings	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:19.756	51.076	1000BS	TESTS CREATE	test created	BLD-AR-Curtain Panels-vs-BLD-AR-Walls	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:19.819	51.139	1000BS	TESTS CREATE	test created	BLD-AR-Curtain Mullions-vs-BLD-AR-Ceilings	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:19.866	51.187	1000BS	TESTS CREATE	test created	BLD-AR-Curtain Mullions-vs-BLD-AR-Walls	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:19.913	51.234	1000BS	TESTS CREATE	test created	BLD-AR-Curtain Mullions-vs-BLD-AR-Curtain Panels	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:19.976	51.296	1000BS	TESTS CREATE	test created	BLD-AR-Doors-vs-BLD-AR-Ceilings	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:20.024	51.344	1000BS	TESTS CREATE	test created	BLD-AR-Doors-vs-BLD-AR-Walls	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:20.070	51.391	1000BS	TESTS CREATE	test created	BLD-AR-Doors-vs-BLD-AR-Curtain Panels	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:20.118	51.438	1000BS	TESTS CREATE	test created	BLD-AR-Doors-vs-BLD-AR-Curtain Mullions	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:20.163	51.482	1000BS	TESTS CREATE	test created	BLD-AR-Furniture-vs-BLD-AR-Ceilings	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:20.193	51.513	1000BS	TESTS CREATE	test created	BLD-AR-Furniture-vs-BLD-AR-Walls	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:20.224	51.545	1000BS	TESTS CREATE	test created	BLD-AR-Furniture-vs-BLD-AR-Curtain Panels	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:20.256	51.576	1000BS	TESTS CREATE	test created	BLD-AR-Furniture-vs-BLD-AR-Curtain Mullions	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:20.287	51.607	1000BS	TESTS CREATE	test created	BLD-AR-Furniture-vs-BLD-AR-Doors	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:20.317	51.638	1000BS	TESTS CREATE	test created	BLD-AR-Site-vs-BLD-AR-Ceilings	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:20.365	51.684	1000BS	TESTS CREATE	test created	BLD-AR-Site-vs-BLD-AR-Walls	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:20.426	51.746	1000BS	TESTS CREATE	test created	BLD-AR-Site-vs-BLD-AR-Curtain Panels	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:20.488	51.808	1000BS	TESTS CREATE	test created	BLD-AR-Site-vs-BLD-AR-Curtain Mullions	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:20.551	51.871	1000BS	TESTS CREATE	test created	BLD-AR-Site-vs-BLD-AR-Doors	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:20.612	51.933	1000BS	TESTS CREATE	test created	BLD-AR-Site-vs-BLD-AR-Furniture	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
09:24:20.849	52.170	1000BS	VIEWS	step started	VIEWS	0	
09:24:20.852	52.172	1000BS	VIEWS	census before	models	2	
09:24:20.853	52.173	1000BS	VIEWS	census before	sets	61	
09:24:20.854	52.174	1000BS	VIEWS	census before	tests	21	
09:24:20.854	52.175	1000BS	VIEWS	census before	results	0	
09:24:20.855	52.175	1000BS	VIEWS	census before	views	12	
09:24:20.881	52.202	1000BS		census after	models	2	
09:24:20.882	52.202	1000BS		census after	sets	61	
09:24:20.883	52.203	1000BS		census after	tests	21	
09:24:20.884	52.204	1000BS		census after	results	0	
09:24:20.884	52.205	1000BS		census after	views	12	
09:24:20.887	52.207	1000BS		step finished	VIEWS	0.031	No viewpoint was planned for this group.
09:24:20.979	52.299	1000BS	NWF SAVE	written	NWF	13097	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-viewpoints\\NWF6\\1104-PAR-1000BS-ZZZ-BM-MOD-000001.nwf
09:24:20.986	52.306	1000BS	WORKBOOK	step started	WORKBOOK	0	
09:24:20.989	52.308	1000BS	WORKBOOK	census before	models	2	
09:24:20.990	52.309	1000BS	WORKBOOK	census before	sets	61	
09:24:20.990	52.310	1000BS	WORKBOOK	census before	tests	21	
09:24:20.991	52.311	1000BS	WORKBOOK	census before	results	0	
09:24:20.992	52.311	1000BS	WORKBOOK	census before	views	12	
09:24:27.774	59.094	1000BS	WORKBOOK	written	XLSX	471819	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-viewpoints\\Excel\\1104-PAR-1000BS-ZZZ-BM-MOD-000001.xlsx
09:24:28.969	60.289	1000BS		census after	models	2	
09:24:28.970	60.290	1000BS		census after	sets	61	
09:24:28.971	60.291	1000BS		census after	tests	21	
09:24:28.972	60.291	1000BS		census after	results	0	
09:24:28.972	60.292	1000BS		census after	views	12	
09:24:28.975	60.295	1000BS		step finished	WORKBOOK	7.982	wrote 471819 bytes
09:24:28.977	60.297	1000BS	HTML	step started	HTML	0	
09:24:28.980	60.300	1000BS	HTML	census before	models	2	
09:24:28.980	60.300	1000BS	HTML	census before	sets	61	
09:24:28.981	60.301	1000BS	HTML	census before	tests	21	
09:24:28.982	60.302	1000BS	HTML	census before	results	0	
09:24:28.982	60.302	1000BS	HTML	census before	views	12	
09:24:29.115	60.435	1000BS	HTML	written	HTML	2683307	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-viewpoints\\Excel\\1104-PAR-1000BS-ZZZ-BM-MOD-000001.html
09:24:29.265	60.584	1000BS		census after	models	2	
09:24:29.265	60.585	1000BS		census after	sets	61	
09:24:29.265	60.586	1000BS		census after	tests	21	
09:24:29.266	60.586	1000BS		census after	results	0	
09:24:29.266	60.587	1000BS		census after	views	12	
09:24:29.269	60.590	1000BS		step finished	HTML	0.287	wrote 2683307 bytes
09:24:29.274	60.594	1000BS	NWD	step started	NWD	0	
09:24:29.277	60.597	1000BS	NWD	census before	models	2	
09:24:29.277	60.597	1000BS	NWD	census before	sets	61	
09:24:29.278	60.598	1000BS	NWD	census before	tests	21	
09:24:29.279	60.598	1000BS	NWD	census before	results	0	
09:24:29.279	60.599	1000BS	NWD	census before	views	12	
09:24:29.426	60.745	1000BS	NWD	written	NWD	249793	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-viewpoints\\NWD\\1104-PAR-1000BS-ZZZ-BM-MOD-000001.nwd
09:24:29.429	60.748	1000BS		census after	models	2	
09:24:29.430	60.749	1000BS		census after	sets	61	
09:24:29.430	60.750	1000BS		census after	tests	21	
09:24:29.431	60.751	1000BS		census after	results	0	
09:24:29.432	60.751	1000BS		census after	views	12	
09:24:29.435	60.755	1000BS		step finished	NWD	0.154	published 249793 bytes
09:24:29.437	60.757	1000BS	CONFIRM	step started	CONFIRM	0	
09:24:29.440	60.760	1000BS	CONFIRM	census before	models	2	
09:24:29.441	60.761	1000BS	CONFIRM	census before	sets	61	
09:24:29.441	60.761	1000BS	CONFIRM	census before	tests	21	
09:24:29.442	60.762	1000BS	CONFIRM	census before	results	0	
09:24:29.443	60.763	1000BS	CONFIRM	census before	views	12	
09:24:29.486	60.806	1000BS		census after	models	2	
09:24:29.486	60.807	1000BS		census after	sets	61	
09:24:29.488	60.808	1000BS		census after	tests	21	
09:24:29.488	60.808	1000BS		census after	results	0	
09:24:29.489	60.809	1000BS		census after	views	12	
09:24:29.492	60.812	1000BS		step finished	CONFIRM	0.048	the NWF is 13097 bytes
09:24:29.512	60.832	1000BS		step total	NWF SAVE	0.146	
09:24:29.513	60.833	1000BS		step total	TESTS CREATE	0.581	
09:24:29.517	60.838			group finished	1000BS	10.772	DONE First run
09:24:29.569	60.889			timing	WORKBOOK	7.982	1 visits
09:24:29.570	60.890			timing	TESTS CREATE	0.581	21 visits
09:24:29.570	60.890			timing	HTML	0.287	1 visits
09:24:29.571	60.891			timing	APPEND	0.205	1 visits
09:24:29.572	60.892			timing	SETS	0.202	1 visits
09:24:29.573	60.893			timing	NWD	0.154	1 visits
09:24:29.574	60.893			timing	NWF SAVE	0.146	2 visits
09:24:29.574	60.894			timing	UNITS	0.063	1 visits
09:24:29.575	60.895			timing	DECIDE	0.05	1 visits
09:24:29.576	60.896			timing	CONFIRM	0.048	1 visits
09:24:29.577	60.896			timing	VIEWS	0.031	1 visits
09:24:29.662	60.982	1A0215	DECIDE	step started	DECIDE	0	
09:24:29.664	60.985	1A0215	DECIDE	census before	models	0	
09:24:29.665	60.986	1A0215	DECIDE	census before	sets	0	
09:24:29.667	60.986	1A0215	DECIDE	census before	tests	0	
09:24:29.667	60.987	1A0215	DECIDE	census before	results	0	
09:24:29.667	60.988	1A0215	DECIDE	census before	views	0	
09:24:30.995	62.315	1A0215		census after	models	3	
09:24:30.996	62.316	1A0215		census after	sets	61	
09:24:30.997	62.317	1A0215		census after	tests	1830	
09:24:30.998	62.318	1A0215		census after	results	0	
09:24:30.999	62.319	1A0215		census after	views	20	
09:24:31.001	62.321	1A0215		step finished	DECIDE	1.331	Weekly run plus XML
09:24:31.010	62.329	1A0215	UNITS	step started	UNITS	0	
09:24:31.014	62.333	1A0215	UNITS	census before	models	3	
09:24:31.014	62.334	1A0215	UNITS	census before	sets	61	
09:24:31.015	62.335	1A0215	UNITS	census before	tests	1830	
09:24:31.016	62.336	1A0215	UNITS	census before	results	0	
09:24:31.017	62.336	1A0215	UNITS	census before	views	20	
09:24:31.597	62.916	1A0215		census after	models	3	
09:24:31.598	62.917	1A0215		census after	sets	61	
09:24:31.598	62.918	1A0215		census after	tests	1830	
09:24:31.599	62.919	1A0215		census after	results	0	
09:24:31.600	62.919	1A0215		census after	views	20	
09:24:31.603	62.922	1A0215		step finished	UNITS	0.584	the document was asked for Meters
09:24:31.607	62.927	1A0215	SETS	step started	SETS	0	
09:24:31.611	62.931	1A0215	SETS	census before	models	3	
09:24:31.612	62.932	1A0215	SETS	census before	sets	61	
09:24:31.612	62.933	1A0215	SETS	census before	tests	1830	
09:24:31.613	62.933	1A0215	SETS	census before	results	0	
09:24:31.614	62.934	1A0215	SETS	census before	views	20	
09:24:33.380	64.701	1A0215		census after	models	3	
09:24:33.382	64.702	1A0215		census after	sets	62	
09:24:33.382	64.703	1A0215		census after	tests	1830	
09:24:33.383	64.703	1A0215		census after	results	0	
09:24:33.384	64.704	1A0215		census after	views	20	
09:24:33.387	64.707	1A0215		step finished	SETS	1.772	1 created, 60 already there, 0 finding items, 1 at zero.
09:24:33.669	64.988	1A0215	TESTS RUN	step started	TESTS RUN	0	
09:24:33.677	64.996	1A0215	TESTS RUN	census before	models	3	
09:24:33.677	64.997	1A0215	TESTS RUN	census before	sets	62	
09:24:33.678	64.998	1A0215	TESTS RUN	census before	tests	1830	
09:24:33.678	64.998	1A0215	TESTS RUN	census before	results	0	
09:24:33.679	64.999	1A0215	TESTS RUN	census before	views	20	
09:24:33.765	65.085	1A0215		census after	models	3	
09:24:33.766	65.086	1A0215		census after	sets	62	
09:24:33.768	65.087	1A0215		census after	tests	1830	
09:24:33.768	65.088	1A0215		census after	results	0	
09:24:33.768	65.089	1A0215		census after	views	20	
09:24:33.771	65.092	1A0215		step finished	TESTS RUN	0.091	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture
09:24:33.778	65.098	1A0215	HARVEST	step started	HARVEST	0	
09:24:33.783	65.102	1A0215	HARVEST	census before	models	3	
09:24:33.783	65.103	1A0215	HARVEST	census before	sets	62	
09:24:33.784	65.104	1A0215	HARVEST	census before	tests	1830	
09:24:33.784	65.105	1A0215	HARVEST	census before	results	0	
09:24:33.786	65.106	1A0215	HARVEST	census before	views	20	
09:24:33.812	65.132	1A0215		census after	models	3	
09:24:33.813	65.132	1A0215		census after	sets	62	
09:24:33.813	65.133	1A0215		census after	tests	1830	
09:24:33.814	65.134	1A0215		census after	results	0	
09:24:33.815	65.135	1A0215		census after	views	20	
09:24:33.818	65.138	1A0215		step finished	HARVEST	0.032	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture
09:24:33.819	65.139	1A0215		rows for the workbook	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture	0	0 in the document
09:24:33.822	65.142	1A0215		test passed	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture	0	ran and found nothing
09:24:34.103	65.423	1A0215	VIEWS	step started	VIEWS	0	
09:24:34.131	65.451	1A0215	VIEWS	census before	models	3	
09:24:34.132	65.451	1A0215	VIEWS	census before	sets	62	
09:24:34.132	65.452	1A0215	VIEWS	census before	tests	1830	
09:24:34.133	65.453	1A0215	VIEWS	census before	results	0	
09:24:34.134	65.454	1A0215	VIEWS	census before	views	20	
09:24:34.156	65.477	1A0215		census after	models	3	
09:24:34.158	65.477	1A0215		census after	sets	62	
09:24:34.158	65.478	1A0215		census after	tests	1830	
09:24:34.159	65.479	1A0215		census after	results	0	
09:24:34.159	65.480	1A0215		census after	views	20	
09:24:34.162	65.482	1A0215		step finished	VIEWS	0.049	No viewpoint was planned for this group.
09:24:34.199	65.519	1A0215	NWF SAVE	step started	NWF SAVE	0	
09:24:34.203	65.523	1A0215	NWF SAVE	census before	models	3	
09:24:34.204	65.524	1A0215	NWF SAVE	census before	sets	62	
09:24:34.205	65.525	1A0215	NWF SAVE	census before	tests	1830	
09:24:34.205	65.525	1A0215	NWF SAVE	census before	results	0	
09:24:34.206	65.526	1A0215	NWF SAVE	census before	views	20	
09:24:34.278	65.598	1A0215	NWF SAVE	written	NWF	78452	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-viewpoints\\NWF6\\1104-PAR-1A0215-ZZZ-BM-MOD-000001.nwf
09:24:34.283	65.603	1A0215		census after	models	3	
09:24:34.283	65.604	1A0215		census after	sets	62	
09:24:34.284	65.604	1A0215		census after	tests	1830	
09:24:34.285	65.605	1A0215		census after	results	0	
09:24:34.286	65.606	1A0215		census after	views	20	
09:24:34.289	65.609	1A0215		step finished	NWF SAVE	0.082	saved 78452 bytes
09:24:34.299	65.619	1A0215	WORKBOOK	step started	WORKBOOK	0	
09:24:34.317	65.637	1A0215	WORKBOOK	census before	models	3	
09:24:34.319	65.638	1A0215	WORKBOOK	census before	sets	62	
09:24:34.319	65.639	1A0215	WORKBOOK	census before	tests	1830	
09:24:34.320	65.640	1A0215	WORKBOOK	census before	results	0	
09:24:34.321	65.640	1A0215	WORKBOOK	census before	views	20	
09:24:39.863	71.184	1A0215	WORKBOOK	written	XLSX	471846	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-viewpoints\\Excel\\1104-PAR-1A0215-ZZZ-BM-MOD-000001.xlsx
09:24:40.400	71.720	1A0215		census after	models	3	
09:24:40.401	71.721	1A0215		census after	sets	62	
09:24:40.402	71.722	1A0215		census after	tests	1830	
09:24:40.402	71.723	1A0215		census after	results	0	
09:24:40.403	71.723	1A0215		census after	views	20	
09:24:40.406	71.726	1A0215		step finished	WORKBOOK	6.098	wrote 471846 bytes
09:24:40.409	71.729	1A0215	HTML	step started	HTML	0	
09:24:40.414	71.734	1A0215	HTML	census before	models	3	
09:24:40.415	71.735	1A0215	HTML	census before	sets	62	
09:24:40.416	71.735	1A0215	HTML	census before	tests	1830	
09:24:40.416	71.736	1A0215	HTML	census before	results	0	
09:24:40.417	71.737	1A0215	HTML	census before	views	20	
09:24:40.536	71.856	1A0215	HTML	written	HTML	2683307	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-viewpoints\\Excel\\1104-PAR-1A0215-ZZZ-BM-MOD-000001.html
09:24:40.687	72.007	1A0215		census after	models	3	
09:24:40.688	72.008	1A0215		census after	sets	62	
09:24:40.689	72.009	1A0215		census after	tests	1830	
09:24:40.689	72.010	1A0215		census after	results	0	
09:24:40.691	72.010	1A0215		census after	views	20	
09:24:40.694	72.014	1A0215		step finished	HTML	0.273	wrote 2683307 bytes
09:24:40.699	72.019	1A0215	NWD	step started	NWD	0	
09:24:40.708	72.028	1A0215	NWD	census before	models	3	
09:24:40.710	72.029	1A0215	NWD	census before	sets	62	
09:24:40.710	72.030	1A0215	NWD	census before	tests	1830	
09:24:40.711	72.031	1A0215	NWD	census before	results	0	
09:24:40.712	72.031	1A0215	NWD	census before	views	20	
09:24:42.875	74.195	1A0215	NWD	written	NWD	14277385	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-viewpoints\\NWD\\1104-PAR-1A0215-ZZZ-BM-MOD-000001.nwd
09:24:42.881	74.201	1A0215		census after	models	3	
09:24:42.882	74.202	1A0215		census after	sets	62	
09:24:42.882	74.203	1A0215		census after	tests	1830	
09:24:42.884	74.204	1A0215		census after	results	0	
09:24:42.885	74.204	1A0215		census after	views	20	
09:24:42.889	74.208	1A0215		step finished	NWD	2.179	published 14277385 bytes
09:24:42.892	74.211	1A0215	CONFIRM	step started	CONFIRM	0	
09:24:42.901	74.220	1A0215	CONFIRM	census before	models	3	
09:24:42.902	74.221	1A0215	CONFIRM	census before	sets	62	
09:24:42.903	74.222	1A0215	CONFIRM	census before	tests	1830	
09:24:42.904	74.223	1A0215	CONFIRM	census before	results	0	
09:24:42.904	74.224	1A0215	CONFIRM	census before	views	20	
09:24:42.962	74.282	1A0215		census after	models	3	
09:24:42.963	74.283	1A0215		census after	sets	62	
09:24:42.963	74.284	1A0215		census after	tests	1830	
09:24:42.964	74.284	1A0215		census after	results	0	
09:24:42.965	74.285	1A0215		census after	views	20	
09:24:42.969	74.290	1A0215		step finished	CONFIRM	0.069	the NWF is 78452 bytes
09:24:42.989	74.309			group finished	1A0215	13.395	DONE Weekly run plus XML
09:24:43.045	74.365			timing	WORKBOOK	6.098	1 visits
09:24:43.045	74.366			timing	NWD	2.179	1 visits
09:24:43.046	74.367			timing	SETS	1.772	1 visits
09:24:43.047	74.367			timing	DECIDE	1.331	1 visits
09:24:43.048	74.368			timing	UNITS	0.584	1 visits
09:24:43.048	74.369			timing	HTML	0.273	1 visits
09:24:43.050	74.369			timing	TESTS RUN	0.091	1 visits
09:24:43.051	74.370			timing	NWF SAVE	0.082	1 visits
09:24:43.051	74.371			timing	CONFIRM	0.069	1 visits
09:24:43.052	74.372			timing	VIEWS	0.049	1 visits
09:24:43.053	74.372			timing	HARVEST	0.032	1 visits
09:24:43.192	74.512	1A02BS	DECIDE	step started	DECIDE	0	
09:24:43.195	74.515	1A02BS	DECIDE	census before	models	0	
09:24:43.196	74.516	1A02BS	DECIDE	census before	sets	0	
09:24:43.197	74.517	1A02BS	DECIDE	census before	tests	0	
09:24:43.198	74.517	1A02BS	DECIDE	census before	results	0	
09:24:43.198	74.518	1A02BS	DECIDE	census before	views	0	
09:24:43.250	74.570	1A02BS		census after	models	0	
09:24:43.251	74.571	1A02BS		census after	sets	0	
09:24:43.251	74.572	1A02BS		census after	tests	0	
09:24:43.252	74.572	1A02BS		census after	results	0	
09:24:43.253	74.573	1A02BS		census after	views	0	
09:24:43.256	74.576	1A02BS		step finished	DECIDE	0.057	First run
09:24:43.269	74.589	1A02BS	APPEND	step started	APPEND	0	
09:24:43.272	74.592	1A02BS	APPEND	census before	models	0	
09:24:43.273	74.593	1A02BS	APPEND	census before	sets	0	
09:24:43.274	74.594	1A02BS	APPEND	census before	tests	0	
09:24:43.275	74.594	1A02BS	APPEND	census before	results	0	
09:24:43.275	74.595	1A02BS	APPEND	census before	views	0	
09:24:43.360	74.679	1A02BS	APPEND	appended	APPEND	34278	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\NWC\\1104-PAR-1A02BS-ZZZ-AR-MOD-001000.nwc
09:24:43.440	74.761	1A02BS	APPEND	appended	APPEND	159491	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\NWC\\1104-PAR-1A02BS-ZZZ-AR-MOD-002000.nwc
09:24:43.478	74.798	1A02BS	APPEND	appended	APPEND	239019	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\NWC\\1104-PAR-1A02BS-ZZZ-AR-MOD-003000.nwc
09:24:43.512	74.832	1A02BS	APPEND	appended	APPEND	27630	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\NWC\\1104-PAR-1A02BS-ZZZ-AR-MOD-004000.nwc
09:24:43.545	74.865	1A02BS	APPEND	appended	APPEND	1585114	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\NWC\\1104-PAR-1A02BS-ZZZ-EL-MOD-003000.nwc
09:24:43.607	74.928	1A02BS	APPEND	appended	APPEND	1591314	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\NWC\\1104-PAR-1A02BS-ZZZ-EL-MOD-003001.nwc
09:24:43.627	74.947	1A02BS		census after	models	6	
09:24:43.628	74.948	1A02BS		census after	sets	0	
09:24:43.628	74.949	1A02BS		census after	tests	0	
09:24:43.630	74.949	1A02BS		census after	results	0	
09:24:43.631	74.950	1A02BS		census after	views	21	
09:24:43.636	74.956	1A02BS		step finished	APPEND	0.358	6 of 6 appended
09:24:43.639	74.959	1A02BS	NWF SAVE	step started	NWF SAVE	0	
09:24:43.642	74.962	1A02BS	NWF SAVE	census before	models	6	
09:24:43.642	74.962	1A02BS	NWF SAVE	census before	sets	0	
09:24:43.643	74.963	1A02BS	NWF SAVE	census before	tests	0	
09:24:43.644	74.964	1A02BS	NWF SAVE	census before	results	0	
09:24:43.644	74.964	1A02BS	NWF SAVE	census before	views	21	
09:24:43.793	75.113	1A02BS	NWF SAVE	written	NWF	4352	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-viewpoints\\NWF6\\1104-PAR-1A02BS-ZZZ-BM-MOD-000001.nwf
09:24:43.796	75.116	1A02BS		census after	models	6	
09:24:43.797	75.117	1A02BS		census after	sets	0	
09:24:43.798	75.118	1A02BS		census after	tests	0	
09:24:43.798	75.118	1A02BS		census after	results	0	
09:24:43.799	75.119	1A02BS		census after	views	21	
09:24:43.802	75.122	1A02BS		step finished	NWF SAVE	0.157	saved 4352 bytes
09:24:43.805	75.125	1A02BS	UNITS	step started	UNITS	0	
