time	seconds	group	step	event	name	number	text
08:51:42.971	37.927	1A0415		census after	tests	1	
08:51:42.972	37.927	1A0415		census after	results	0	
08:51:42.973	37.928	1A0415		census after	views	18	
08:51:42.974	37.930	1A0415		step finished	HARVEST	0.02	BLD-AR-Site-vs-BLD-AR-Furniture
08:51:42.976	37.932	1A0415		rows for the workbook	BLD-AR-Site-vs-BLD-AR-Furniture	0	0 in the document
08:51:42.979	37.935	1A0415		test passed	BLD-AR-Site-vs-BLD-AR-Furniture	0	ran and found nothing
08:51:43.016	37.972	1A0415	TESTS CREATE	test created	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
08:51:43.078	38.034	1A0415		rows for the workbook	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture	0	0 in the document
08:51:43.081	38.036	1A0415		test passed	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture	0	ran and found nothing
08:51:43.125	38.081	1A0415	TESTS CREATE	test created	BLD-EL-Lighting Fixtures-vs-BLD-AR-Site	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
08:51:43.177	38.133	1A0415		rows for the workbook	BLD-EL-Lighting Fixtures-vs-BLD-AR-Site	0	0 in the document
08:51:43.179	38.135	1A0415		test passed	BLD-EL-Lighting Fixtures-vs-BLD-AR-Site	0	ran and found nothing
08:51:43.366	38.323	1A0415	VIEWS	step started	VIEWS	0	
08:51:43.369	38.325	1A0415	VIEWS	census before	models	3	
08:51:43.370	38.326	1A0415	VIEWS	census before	sets	61	
08:51:43.371	38.326	1A0415	VIEWS	census before	tests	3	
08:51:43.371	38.327	1A0415	VIEWS	census before	results	0	
08:51:43.372	38.328	1A0415	VIEWS	census before	views	18	
08:51:43.412	38.369	1A0415		census after	models	3	
08:51:43.414	38.369	1A0415		census after	sets	61	
08:51:43.415	38.370	1A0415		census after	tests	3	
08:51:43.415	38.371	1A0415		census after	results	0	
08:51:43.416	38.372	1A0415		census after	views	18	
08:51:43.418	38.374	1A0415		step finished	VIEWS	0.046	No viewpoint was planned for this group.
08:51:43.507	38.463	1A0415	NWF SAVE	written	NWF	24065	C:\\00-NM\\Federation Task\\C02 + 04\\C04\\NWF\\1104-PAR-1A0415-ZZZ-BM-MOD-000001.nwf
08:51:43.514	38.470	1A0415	WORKBOOK	step started	WORKBOOK	0	
08:51:43.517	38.472	1A0415	WORKBOOK	census before	models	3	
08:51:43.518	38.473	1A0415	WORKBOOK	census before	sets	61	
08:51:43.518	38.474	1A0415	WORKBOOK	census before	tests	3	
08:51:43.519	38.474	1A0415	WORKBOOK	census before	results	0	
08:51:43.520	38.475	1A0415	WORKBOOK	census before	views	18	
08:51:46.043	40.998	1A0415	WORKBOOK	written	XLSX	95038	C:\\00-NM\\Federation Task\\C02 + 04\\C04\\Clash Report\\1104-PAR-1A0415-ZZZ-BM-MOD-000001.xlsx
08:51:46.679	41.635	1A0415		census after	models	3	
08:51:46.680	41.636	1A0415		census after	sets	61	
08:51:46.681	41.636	1A0415		census after	tests	3	
08:51:46.681	41.637	1A0415		census after	results	0	
08:51:46.682	41.637	1A0415		census after	views	18	
08:51:46.685	41.640	1A0415		step finished	WORKBOOK	3.165	wrote 95038 bytes
08:51:46.687	41.642	1A0415	HTML	step started	HTML	0	
08:51:46.689	41.645	1A0415	HTML	census before	models	3	
08:51:46.690	41.646	1A0415	HTML	census before	sets	61	
08:51:46.691	41.646	1A0415	HTML	census before	tests	3	
08:51:46.691	41.647	1A0415	HTML	census before	results	0	
08:51:46.692	41.648	1A0415	HTML	census before	views	18	
08:51:46.844	41.799	1A0415	HTML	written	HTML	2683307	C:\\00-NM\\Federation Task\\C02 + 04\\C04\\Clash Report\\1104-PAR-1A0415-ZZZ-BM-MOD-000001.html
08:51:46.992	41.947	1A0415		census after	models	3	
08:51:46.992	41.948	1A0415		census after	sets	61	
08:51:46.993	41.949	1A0415		census after	tests	3	
08:51:46.993	41.949	1A0415		census after	results	0	
08:51:46.995	41.950	1A0415		census after	views	18	
08:51:46.998	41.953	1A0415		step finished	HTML	0.304	wrote 2683307 bytes
08:51:47.002	41.957	1A0415	NWD	step started	NWD	0	
08:51:47.005	41.960	1A0415	NWD	census before	models	3	
08:51:47.005	41.961	1A0415	NWD	census before	sets	61	
08:51:47.005	41.961	1A0415	NWD	census before	tests	3	
08:51:47.006	41.962	1A0415	NWD	census before	results	0	
08:51:47.006	41.962	1A0415	NWD	census before	views	18	
08:51:49.154	44.109	1A0415	NWD	written	NWD	21245379	C:\\00-NM\\Federation Task\\C02 + 04\\C04\\NWD\\1104-PAR-1A0415-ZZZ-BM-MOD-000001.nwd
08:51:49.157	44.112	1A0415		census after	models	3	
08:51:49.157	44.113	1A0415		census after	sets	61	
08:51:49.158	44.114	1A0415		census after	tests	3	
08:51:49.159	44.115	1A0415		census after	results	0	
08:51:49.159	44.115	1A0415		census after	views	18	
08:51:49.162	44.118	1A0415		step finished	NWD	2.155	published 21245379 bytes
08:51:49.165	44.120	1A0415	CONFIRM	step started	CONFIRM	0	
08:51:49.168	44.124	1A0415	CONFIRM	census before	models	3	
08:51:49.169	44.125	1A0415	CONFIRM	census before	sets	61	
08:51:49.169	44.125	1A0415	CONFIRM	census before	tests	3	
08:51:49.170	44.126	1A0415	CONFIRM	census before	results	0	
08:51:49.171	44.126	1A0415	CONFIRM	census before	views	18	
08:51:49.212	44.167	1A0415		census after	models	3	
08:51:49.212	44.168	1A0415		census after	sets	61	
08:51:49.213	44.168	1A0415		census after	tests	3	
08:51:49.214	44.169	1A0415		census after	results	0	
08:51:49.214	44.170	1A0415		census after	views	18	
08:51:49.218	44.173	1A0415		step finished	CONFIRM	0.047	the NWF is 24065 bytes
08:51:49.245	44.200	1A0415		step total	NWF SAVE	0.115	
08:51:49.245	44.201	1A0415		step total	TESTS CREATE	0.087	
08:51:49.246	44.201	1A0415		step total	TESTS RUN	0.128	
08:51:49.247	44.202	1A0415		step total	HARVEST	0.05	
08:51:49.253	44.208			group finished	1A0415	8.198	DONE First run
08:51:49.292	44.248			timing	WORKBOOK	3.165	1 visits
08:51:49.292	44.248			timing	NWD	2.155	1 visits
08:51:49.293	44.249			timing	SETS	0.818	1 visits
08:51:49.293	44.250			timing	HTML	0.304	1 visits
08:51:49.295	44.250			timing	APPEND	0.271	1 visits
08:51:49.295	44.251			timing	TESTS RUN	0.128	3 visits
08:51:49.296	44.252			timing	NWF SAVE	0.115	2 visits
08:51:49.297	44.252			timing	UNITS	0.091	1 visits
08:51:49.297	44.253			timing	TESTS CREATE	0.087	3 visits
08:51:49.298	44.254			timing	HARVEST	0.05	3 visits
08:51:49.299	44.254			timing	CONFIRM	0.047	1 visits
08:51:49.300	44.255			timing	VIEWS	0.046	1 visits
08:51:49.301	44.256			timing	DECIDE	0.033	1 visits
08:51:49.374	44.329	1A04EP	DECIDE	step started	DECIDE	0	
08:51:49.377	44.332	1A04EP	DECIDE	census before	models	0	
08:51:49.377	44.333	1A04EP	DECIDE	census before	sets	0	
08:51:49.378	44.333	1A04EP	DECIDE	census before	tests	0	
08:51:49.379	44.334	1A04EP	DECIDE	census before	results	0	
08:51:49.379	44.335	1A04EP	DECIDE	census before	views	0	
08:51:49.395	44.351	1A04EP		census after	models	0	
08:51:49.396	44.351	1A04EP		census after	sets	0	
08:51:49.397	44.352	1A04EP		census after	tests	0	
08:51:49.397	44.353	1A04EP		census after	results	0	
08:51:49.398	44.353	1A04EP		census after	views	0	
08:51:49.402	44.358	1A04EP		step finished	DECIDE	0.021	First run
08:51:49.414	44.369	1A04EP	APPEND	step started	APPEND	0	
08:51:49.418	44.374	1A04EP	APPEND	census before	models	0	
08:51:49.418	44.374	1A04EP	APPEND	census before	sets	0	
08:51:49.419	44.375	1A04EP	APPEND	census before	tests	0	
08:51:49.420	44.376	1A04EP	APPEND	census before	results	0	
08:51:49.420	44.376	1A04EP	APPEND	census before	views	0	
08:51:49.557	44.512	1A04EP	APPEND	appended	APPEND	4565345	C:\\00-NM\\Federation Task\\C02 + 04\\C04\\NWC\\1104-PAR-1A04EP-ZZZ-AR-MOD-000001.nwc
08:51:49.626	44.582	1A04EP	APPEND	appended	APPEND	2438953	C:\\00-NM\\Federation Task\\C02 + 04\\C04\\NWC\\1104-PAR-1A04EP-ZZZ-EL-MOD-000001.nwc
08:51:49.780	44.736	1A04EP	APPEND	appended	APPEND	8515233	C:\\00-NM\\Federation Task\\C02 + 04\\C04\\NWC\\1104-PAR-1A04EP-ZZZ-ME-MOD-000001.nwc
08:51:49.834	44.789	1A04EP	APPEND	appended	APPEND	4171899	C:\\00-NM\\Federation Task\\C02 + 04\\C04\\NWC\\1104-PAR-1A04EP-ZZZ-ST-MOD-000001.nwc
08:51:49.881	44.836	1A04EP	APPEND	appended	APPEND	38925	C:\\00-NM\\Federation Task\\C02 + 04\\C04\\NWC\\1104-PAR-1A04EP-ZZZ-ST-MOD-000002.nwc
08:51:49.898	44.853	1A04EP		census after	models	5	
08:51:49.898	44.854	1A04EP		census after	sets	0	
08:51:49.899	44.854	1A04EP		census after	tests	0	
08:51:49.900	44.855	1A04EP		census after	results	0	
08:51:49.900	44.856	1A04EP		census after	views	57	
08:51:50.110	45.066	1A04EP		step finished	APPEND	0.484	5 of 5 appended
08:51:50.113	45.068	1A04EP	NWF SAVE	step started	NWF SAVE	0	
08:51:50.117	45.073	1A04EP	NWF SAVE	census before	models	5	
08:51:50.118	45.074	1A04EP	NWF SAVE	census before	sets	0	
08:51:50.118	45.074	1A04EP	NWF SAVE	census before	tests	0	
08:51:50.120	45.075	1A04EP	NWF SAVE	census before	results	0	
08:51:50.120	45.076	1A04EP	NWF SAVE	census before	views	57	
08:51:50.360	45.316	1A04EP	NWF SAVE	written	NWF	4197	C:\\00-NM\\Federation Task\\C02 + 04\\C04\\NWF\\1104-PAR-1A04EP-ZZZ-BM-MOD-000001.nwf
08:51:50.363	45.319	1A04EP		census after	models	5	
08:51:50.364	45.320	1A04EP		census after	sets	0	
08:51:50.365	45.321	1A04EP		census after	tests	0	
08:51:50.365	45.321	1A04EP		census after	results	0	
08:51:50.366	45.322	1A04EP		census after	views	57	
08:51:50.369	45.325	1A04EP		step finished	NWF SAVE	0.251	saved 4197 bytes
08:51:50.371	45.327	1A04EP	UNITS	step started	UNITS	0	
08:51:50.373	45.329	1A04EP	UNITS	census before	models	5	
08:51:50.373	45.330	1A04EP	UNITS	census before	sets	0	
08:51:50.375	45.331	1A04EP	UNITS	census before	tests	0	
08:51:50.376	45.331	1A04EP	UNITS	census before	results	0	
08:51:50.377	45.332	1A04EP	UNITS	census before	views	57	
08:51:50.655	45.611	1A04EP		census after	models	5	
08:51:50.656	45.611	1A04EP		census after	sets	0	
08:51:50.657	45.612	1A04EP		census after	tests	0	
08:51:50.657	45.613	1A04EP		census after	results	0	
08:51:50.658	45.613	1A04EP		census after	views	57	
08:51:50.660	45.616	1A04EP		step finished	UNITS	0.283	the document was asked for Meters
08:51:50.687	45.642	1A04EP		model placement	1104-PAR-1A04EP-ZZZ-AR-MOD-000001.nwc	684688	Exhibition Pavilion
08:51:50.687	45.643	1A04EP		model placement	1104-PAR-1A04EP-ZZZ-EL-MOD-000001.nwc	684628	67 - S01
08:51:50.688	45.643	1A04EP		model placement	1104-PAR-1A04EP-ZZZ-ME-MOD-000001.nwc	684688	16-S01
08:51:50.689	45.644	1A04EP		model placement	1104-PAR-1A04EP-ZZZ-ST-MOD-000001.nwc	684688	Exhibition Pavilion
08:51:50.689	45.644	1A04EP		model placement	1104-PAR-1A04EP-ZZZ-ST-MOD-000002.nwc	680338	EP
08:51:51.290	46.246	1A04EP		model export	1104-PAR-1A04EP-ZZZ-AR-MOD-000001.nwc	2771	3 workset(s), element id 100%
08:51:51.291	46.246	1A04EP		model export	1104-PAR-1A04EP-ZZZ-EL-MOD-000001.nwc	986	11 workset(s), element id 100%
08:51:51.291	46.247	1A04EP		model export	1104-PAR-1A04EP-ZZZ-ME-MOD-000001.nwc	4680	7 workset(s), element id 100%
08:51:51.292	46.248	1A04EP		model export	1104-PAR-1A04EP-ZZZ-ST-MOD-000001.nwc	163	2 workset(s), element id 100%
08:51:51.292	46.248	1A04EP		model export	1104-PAR-1A04EP-ZZZ-ST-MOD-000002.nwc	28	1 workset(s), element id 100%
08:51:51.296	46.252	1A04EP	SETS	step started	SETS	0	
08:51:51.299	46.255	1A04EP	SETS	census before	models	5	
08:51:51.300	46.255	1A04EP	SETS	census before	sets	0	
08:51:51.300	46.256	1A04EP	SETS	census before	tests	0	
08:51:51.301	46.257	1A04EP	SETS	census before	results	0	
08:51:51.301	46.257	1A04EP	SETS	census before	views	57	
08:51:53.178	48.134	1A04EP		census after	models	5	
08:51:53.179	48.135	1A04EP		census after	sets	61	
08:51:53.180	48.136	1A04EP		census after	tests	0	
08:51:53.181	48.136	1A04EP		census after	results	0	
08:51:53.182	48.137	1A04EP		census after	views	57	
08:51:53.185	48.141	1A04EP		step finished	SETS	1.879	61 created, 0 already there, 37 finding items, 24 at zero.
08:51:53.239	48.195	1A04EP	TESTS CREATE	step started	TESTS CREATE	0	
08:51:53.242	48.198	1A04EP	TESTS CREATE	census before	models	5	
08:51:53.242	48.198	1A04EP	TESTS CREATE	census before	sets	61	
08:51:53.244	48.199	1A04EP	TESTS CREATE	census before	tests	0	
08:51:53.245	48.200	1A04EP	TESTS CREATE	census before	results	0	
08:51:53.245	48.201	1A04EP	TESTS CREATE	census before	views	57	
08:51:53.257	48.212	1A04EP	TESTS CREATE	test created	BLD-AR-Stairs-vs-BLD-AR-Floors	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
08:51:53.262	48.217	1A04EP		census after	models	5	
08:51:53.263	48.218	1A04EP		census after	sets	61	
08:51:53.263	48.219	1A04EP		census after	tests	1	
08:51:53.264	48.219	1A04EP		census after	results	0	
08:51:53.264	48.220	1A04EP		census after	views	57	
08:51:53.267	48.223	1A04EP		step finished	TESTS CREATE	0.023	BLD-AR-Stairs-vs-BLD-AR-Floors
08:51:53.270	48.226	1A04EP	TESTS RUN	step started	TESTS RUN	0	
08:51:53.272	48.228	1A04EP	TESTS RUN	census before	models	5	
08:51:53.273	48.229	1A04EP	TESTS RUN	census before	sets	61	
08:51:53.274	48.230	1A04EP	TESTS RUN	census before	tests	1	
08:51:53.274	48.230	1A04EP	TESTS RUN	census before	results	0	
08:51:53.275	48.231	1A04EP	TESTS RUN	census before	views	57	
08:51:53.318	48.274	1A04EP		census after	models	5	
08:51:53.319	48.274	1A04EP		census after	sets	61	
08:51:53.319	48.275	1A04EP		census after	tests	1	
08:51:53.321	48.276	1A04EP		census after	results	2	
08:51:53.321	48.276	1A04EP		census after	views	57	
08:51:53.324	48.279	1A04EP		step finished	TESTS RUN	0.046	BLD-AR-Stairs-vs-BLD-AR-Floors
08:51:53.399	48.354	1A04EP	HARVEST	step started	HARVEST	0	
08:51:53.401	48.357	1A04EP	HARVEST	census before	models	5	
08:51:53.402	48.358	1A04EP	HARVEST	census before	sets	61	
08:51:53.403	48.358	1A04EP	HARVEST	census before	tests	1	
08:51:53.403	48.359	1A04EP	HARVEST	census before	results	2	
08:51:53.404	48.360	1A04EP	HARVEST	census before	views	57	
08:51:53.432	48.387	1A04EP	IMAGES	step started	IMAGES	0	
08:51:53.435	48.391	1A04EP	IMAGES	census before	models	5	
08:51:53.436	48.392	1A04EP	IMAGES	census before	sets	61	
08:51:53.437	48.392	1A04EP	IMAGES	census before	tests	1	
08:51:53.437	48.393	1A04EP	IMAGES	census before	results	2	
08:51:53.438	48.394	1A04EP	IMAGES	census before	views	57	
08:51:53.486	48.441	1A04EP	HARVEST	census after	models	5	
08:51:53.487	48.442	1A04EP	HARVEST	census after	sets	61	
08:51:53.488	48.443	1A04EP	HARVEST	census after	tests	1	
08:51:53.488	48.444	1A04EP	HARVEST	census after	results	2	
08:51:53.489	48.444	1A04EP	HARVEST	census after	views	57	
08:51:53.492	48.447	1A04EP	HARVEST	step finished	IMAGES	0.054	BLD-AR-Stairs-vs-BLD-AR-Floors
08:51:53.536	48.492	1A04EP		census after	models	5	
08:51:53.537	48.493	1A04EP		census after	sets	61	
08:51:53.538	48.493	1A04EP		census after	tests	1	
08:51:53.539	48.494	1A04EP		census after	results	2	
08:51:53.539	48.495	1A04EP		census after	views	57	
08:51:53.542	48.498	1A04EP		step finished	HARVEST	0.136	BLD-AR-Stairs-vs-BLD-AR-Floors
08:51:53.542	48.498	1A04EP		rows for the workbook	BLD-AR-Stairs-vs-BLD-AR-Floors	2	2 in the document
08:51:53.545	48.501	1A04EP		test found clashes	BLD-AR-Stairs-vs-BLD-AR-Floors	2	ran and found clashes
08:51:53.631	48.587	1A04EP	TESTS CREATE	test created	BLD-AR-Ceilings-vs-BLD-AR-Floors	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
08:51:53.692	48.648	1A04EP		rows for the workbook	BLD-AR-Ceilings-vs-BLD-AR-Floors	0	0 in the document
08:51:53.695	48.651	1A04EP		test passed	BLD-AR-Ceilings-vs-BLD-AR-Floors	0	ran and found nothing
08:51:53.725	48.681	1A04EP	TESTS CREATE	test created	BLD-AR-Ceilings-vs-BLD-AR-Stairs	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
08:51:53.791	48.747	1A04EP		rows for the workbook	BLD-AR-Ceilings-vs-BLD-AR-Stairs	0	0 in the document
08:51:53.794	48.750	1A04EP		test passed	BLD-AR-Ceilings-vs-BLD-AR-Stairs	0	ran and found nothing
08:51:53.836	48.791	1A04EP	TESTS CREATE	test created	BLD-AR-Walls-vs-BLD-AR-Floors	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
08:51:54.933	49.888	1A04EP		rows for the workbook	BLD-AR-Walls-vs-BLD-AR-Floors	22	22 in the document
08:51:54.934	49.889	1A04EP		test found clashes	BLD-AR-Walls-vs-BLD-AR-Floors	22	ran and found clashes
08:51:55.029	49.985	1A04EP	TESTS CREATE	test created	BLD-AR-Walls-vs-BLD-AR-Stairs	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
08:51:55.248	50.203	1A04EP		rows for the workbook	BLD-AR-Walls-vs-BLD-AR-Stairs	2	2 in the document
08:51:55.249	50.204	1A04EP		test found clashes	BLD-AR-Walls-vs-BLD-AR-Stairs	2	ran and found clashes
08:51:55.313	50.268	1A04EP	TESTS CREATE	test created	BLD-AR-Walls-vs-BLD-AR-Ceilings	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
08:51:55.611	50.567	1A04EP		rows for the workbook	BLD-AR-Walls-vs-BLD-AR-Ceilings	5	5 in the document
08:51:55.612	50.568	1A04EP		test found clashes	BLD-AR-Walls-vs-BLD-AR-Ceilings	5	ran and found clashes
08:51:55.673	50.628	1A04EP	TESTS CREATE	test created	BLD-AR-Windows-vs-BLD-AR-Floors	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
08:51:55.754	50.710	1A04EP		rows for the workbook	BLD-AR-Windows-vs-BLD-AR-Floors	0	0 in the document
08:51:55.755	50.711	1A04EP		test passed	BLD-AR-Windows-vs-BLD-AR-Floors	0	ran and found nothing
08:51:55.783	50.738	1A04EP	TESTS CREATE	test created	BLD-AR-Windows-vs-BLD-AR-Stairs	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
08:51:55.860	50.815	1A04EP		rows for the workbook	BLD-AR-Windows-vs-BLD-AR-Stairs	0	0 in the document
08:51:55.861	50.816	1A04EP		test passed	BLD-AR-Windows-vs-BLD-AR-Stairs	0	ran and found nothing
08:51:55.892	50.848	1A04EP	TESTS CREATE	test created	BLD-AR-Windows-vs-BLD-AR-Ceilings	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
08:51:55.954	50.909	1A04EP		rows for the workbook	BLD-AR-Windows-vs-BLD-AR-Ceilings	0	0 in the document
08:51:55.954	50.910	1A04EP		test passed	BLD-AR-Windows-vs-BLD-AR-Ceilings	0	ran and found nothing
08:51:55.985	50.940	1A04EP	TESTS CREATE	test created	BLD-AR-Windows-vs-BLD-AR-Walls	0.082	hard_conservative, 25 mm chosen in the tool is 0.082020997375 ft
08:51:56.188	51.143	1A04EP		rows for the workbook	BLD-AR-Windows-vs-BLD-AR-Walls	2	2 in the document
