time	seconds	group	step	event	name	number	text
09:50:47.064	186.777	1A02MM		rows for the workbook	BLD-ME-Duct Accessory-vs-BLD-AR-Floors	0	0 in the document
09:50:47.064	186.778	1A02MM		test passed	BLD-ME-Duct Accessory-vs-BLD-AR-Floors	0	ran and found nothing
09:50:49.051	188.765	1A02MM		rows for the workbook	BLD-ME-Duct Accessory-vs-BLD-AR-Walls	0	0 in the document
09:50:49.053	188.766	1A02MM		test passed	BLD-ME-Duct Accessory-vs-BLD-AR-Walls	0	ran and found nothing
09:50:51.003	190.717	1A02MM		rows for the workbook	BLD-ME-Duct Accessory-vs-BLD-AR-Doors	0	0 in the document
09:50:51.004	190.718	1A02MM		test passed	BLD-ME-Duct Accessory-vs-BLD-AR-Doors	0	ran and found nothing
09:50:52.956	192.670	1A02MM		rows for the workbook	BLD-ME-Duct Accessory-vs-BLD-ST-Foundation	0	0 in the document
09:50:52.957	192.671	1A02MM		test passed	BLD-ME-Duct Accessory-vs-BLD-ST-Foundation	0	ran and found nothing
09:50:54.895	194.609	1A02MM		rows for the workbook	BLD-ME-Duct Accessory-vs-BLD-ST-Columns	0	0 in the document
09:50:54.896	194.610	1A02MM		test passed	BLD-ME-Duct Accessory-vs-BLD-ST-Columns	0	ran and found nothing
09:50:56.812	196.526	1A02MM		rows for the workbook	BLD-ME-Duct Accessory-vs-BLD-ST-Framing	0	0 in the document
09:50:56.812	196.527	1A02MM		test passed	BLD-ME-Duct Accessory-vs-BLD-ST-Framing	0	ran and found nothing
09:50:58.735	198.450	1A02MM		rows for the workbook	BLD-ME-Duct Accessory-vs-BLD-ST-Walls	0	0 in the document
09:50:58.737	198.451	1A02MM		test passed	BLD-ME-Duct Accessory-vs-BLD-ST-Walls	0	ran and found nothing
09:51:00.687	200.401	1A02MM		rows for the workbook	BLD-ME-Duct Accessory-vs-BLD-ST-Floors	0	0 in the document
09:51:00.688	200.402	1A02MM		test passed	BLD-ME-Duct Accessory-vs-BLD-ST-Floors	0	ran and found nothing
09:51:03.040	202.754	1A02MM		rows for the workbook	BLD-ME-Duct Accessory-vs-BLD-ME-Ducts&Duct Fittings	9	9 in the document
09:51:03.053	202.767	1A02MM		test found clashes	BLD-ME-Duct Accessory-vs-BLD-ME-Ducts&Duct Fittings	9	ran and found clashes
09:51:05.375	205.088	1A02MM		rows for the workbook	BLD-ME-Mechanical Equipment-vs-BLD-AR-Floors	0	0 in the document
09:51:05.389	205.102	1A02MM		test passed	BLD-ME-Mechanical Equipment-vs-BLD-AR-Floors	0	ran and found nothing
09:51:07.350	207.063	1A02MM		rows for the workbook	BLD-ME-Mechanical Equipment-vs-BLD-AR-Walls	0	0 in the document
09:51:07.351	207.065	1A02MM		test passed	BLD-ME-Mechanical Equipment-vs-BLD-AR-Walls	0	ran and found nothing
09:51:09.235	208.949	1A02MM		rows for the workbook	BLD-ME-Mechanical Equipment-vs-BLD-AR-Doors	0	0 in the document
09:51:09.237	208.951	1A02MM		test passed	BLD-ME-Mechanical Equipment-vs-BLD-AR-Doors	0	ran and found nothing
09:51:11.112	210.825	1A02MM		rows for the workbook	BLD-ME-Mechanical Equipment-vs-BLD-ST-Foundation	0	0 in the document
09:51:11.113	210.826	1A02MM		test passed	BLD-ME-Mechanical Equipment-vs-BLD-ST-Foundation	0	ran and found nothing
09:51:13.036	212.750	1A02MM		rows for the workbook	BLD-ME-Mechanical Equipment-vs-BLD-ST-Columns	0	0 in the document
09:51:13.037	212.751	1A02MM		test passed	BLD-ME-Mechanical Equipment-vs-BLD-ST-Columns	0	ran and found nothing
09:51:14.926	214.639	1A02MM		rows for the workbook	BLD-ME-Mechanical Equipment-vs-BLD-ST-Framing	0	0 in the document
09:51:14.927	214.640	1A02MM		test passed	BLD-ME-Mechanical Equipment-vs-BLD-ST-Framing	0	ran and found nothing
09:51:16.799	216.514	1A02MM		rows for the workbook	BLD-ME-Mechanical Equipment-vs-BLD-ST-Walls	0	0 in the document
09:51:16.801	216.514	1A02MM		test passed	BLD-ME-Mechanical Equipment-vs-BLD-ST-Walls	0	ran and found nothing
09:51:18.704	218.417	1A02MM		rows for the workbook	BLD-ME-Mechanical Equipment-vs-BLD-ST-Floors	0	0 in the document
09:51:18.705	218.418	1A02MM		test passed	BLD-ME-Mechanical Equipment-vs-BLD-ST-Floors	0	ran and found nothing
09:51:20.607	220.321	1A02MM		rows for the workbook	BLD-ME-Mechanical Equipment-vs-BLD-ME-Ducts&Duct Fittings	2	2 in the document
09:51:20.607	220.322	1A02MM		test found clashes	BLD-ME-Mechanical Equipment-vs-BLD-ME-Ducts&Duct Fittings	2	ran and found clashes
09:51:22.486	222.200	1A02MM		rows for the workbook	BLD-ME-Mechanical Equipment-vs-BLD-ME-Duct Accessory	0	0 in the document
09:51:22.487	222.201	1A02MM		test passed	BLD-ME-Mechanical Equipment-vs-BLD-ME-Duct Accessory	0	ran and found nothing
