time	seconds	group	step	event	name	number	text
14:25:50.519	98.367	1A0215		step finished	TESTS RUN	0.203	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture
14:25:50.526	98.374	1A0215	HARVEST	step started	HARVEST	0	
14:25:50.533	98.381	1A0215	HARVEST	census before	models	3	
14:25:50.533	98.382	1A0215	HARVEST	census before	sets	62	
14:25:50.534	98.383	1A0215	HARVEST	census before	tests	1830	
14:25:50.535	98.383	1A0215	HARVEST	census before	results	0	
14:25:50.535	98.384	1A0215	HARVEST	census before	views	20	
14:25:50.559	98.408	1A0215		census after	models	3	
14:25:50.560	98.408	1A0215		census after	sets	62	
14:25:50.560	98.409	1A0215		census after	tests	1830	
14:25:50.561	98.410	1A0215		census after	results	0	
14:25:50.562	98.410	1A0215		census after	views	20	
14:25:50.564	98.413	1A0215		step finished	HARVEST	0.025	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture
14:25:50.566	98.414	1A0215		rows for the workbook	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture	0	0 in the document
14:25:50.569	98.418	1A0215		test passed	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture	0	ran and found nothing
14:25:50.883	98.731	1A0215	VIEWS	step started	VIEWS	0	
14:25:50.892	98.741	1A0215	VIEWS	census before	models	3	
14:25:50.893	98.742	1A0215	VIEWS	census before	sets	62	
14:25:50.894	98.743	1A0215	VIEWS	census before	tests	1830	
14:25:50.894	98.743	1A0215	VIEWS	census before	results	0	
14:25:50.895	98.744	1A0215	VIEWS	census before	views	20	
14:25:50.917	98.766	1A0215		census after	models	3	
14:25:50.918	98.767	1A0215		census after	sets	62	
14:25:50.918	98.767	1A0215		census after	tests	1830	
14:25:50.919	98.768	1A0215		census after	results	0	
14:25:50.920	98.769	1A0215		census after	views	20	
14:25:50.923	98.771	1A0215		step finished	VIEWS	0.036	No viewpoint was planned for this group.
14:25:50.960	98.809	1A0215	NWF SAVE	step started	NWF SAVE	0	
14:25:50.983	98.832	1A0215	NWF SAVE	census before	models	3	
14:25:50.984	98.832	1A0215	NWF SAVE	census before	sets	62	
14:25:50.984	98.833	1A0215	NWF SAVE	census before	tests	1830	
14:25:50.985	98.834	1A0215	NWF SAVE	census before	results	0	
14:25:50.986	98.835	1A0215	NWF SAVE	census before	views	20	
14:25:51.057	98.905	1A0215	NWF SAVE	written	NWF	78366	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\NWF\\1104-PAR-1A0215-ZZZ-BM-MOD-000001.nwf
14:25:51.062	98.911	1A0215		census after	models	3	
14:25:51.063	98.912	1A0215		census after	sets	62	
14:25:51.064	98.912	1A0215		census after	tests	1830	
14:25:51.065	98.913	1A0215		census after	results	0	
14:25:51.065	98.914	1A0215		census after	views	20	
14:25:51.077	98.926	1A0215		step finished	NWF SAVE	0.1	saved 78366 bytes
14:25:51.083	98.931	1A0215	WORKBOOK	step started	WORKBOOK	0	
14:25:51.087	98.936	1A0215	WORKBOOK	census before	models	3	
14:25:51.088	98.937	1A0215	WORKBOOK	census before	sets	62	
14:25:51.089	98.938	1A0215	WORKBOOK	census before	tests	1830	
14:25:51.089	98.938	1A0215	WORKBOOK	census before	results	0	
14:25:51.090	98.939	1A0215	WORKBOOK	census before	views	20	
14:25:56.825	104.674	1A0215	WORKBOOK	written	XLSX	471846	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\Clash Report\\1104-PAR-1A0215-ZZZ-BM-MOD-000001.xlsx
14:25:57.344	105.193	1A0215		census after	models	3	
14:25:57.345	105.194	1A0215		census after	sets	62	
14:25:57.346	105.194	1A0215		census after	tests	1830	
14:25:57.346	105.195	1A0215		census after	results	0	
14:25:57.347	105.196	1A0215		census after	views	20	
14:25:57.350	105.199	1A0215		step finished	WORKBOOK	6.259	wrote 471846 bytes
14:25:57.353	105.202	1A0215	HTML	step started	HTML	0	
14:25:57.373	105.222	1A0215	HTML	census before	models	3	
14:25:57.374	105.223	1A0215	HTML	census before	sets	62	
14:25:57.374	105.223	1A0215	HTML	census before	tests	1830	
14:25:57.375	105.224	1A0215	HTML	census before	results	0	
14:25:57.376	105.225	1A0215	HTML	census before	views	20	
14:25:57.482	105.331	1A0215	HTML	written	HTML	2683307	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\Clash Report\\1104-PAR-1A0215-ZZZ-BM-MOD-000001.html
14:25:57.640	105.488	1A0215		census after	models	3	
14:25:57.640	105.489	1A0215		census after	sets	62	
14:25:57.641	105.490	1A0215		census after	tests	1830	
14:25:57.642	105.491	1A0215		census after	results	0	
14:25:57.642	105.491	1A0215		census after	views	20	
14:25:57.645	105.494	1A0215		step finished	HTML	0.281	wrote 2683307 bytes
14:25:57.650	105.499	1A0215	NWD	step started	NWD	0	
14:25:57.655	105.504	1A0215	NWD	census before	models	3	
14:25:57.656	105.505	1A0215	NWD	census before	sets	62	
14:25:57.656	105.505	1A0215	NWD	census before	tests	1830	
14:25:57.657	105.506	1A0215	NWD	census before	results	0	
14:25:57.658	105.507	1A0215	NWD	census before	views	20	
14:25:59.714	107.563	1A0215	NWD	written	NWD	14276235	C:\\00-NM\\Federation Task\\C02 + 04\\C02\\NWD\\1104-PAR-1A0215-ZZZ-BM-MOD-000001.nwd
14:25:59.768	107.618	1A0215		census after	models	3	
14:25:59.770	107.619	1A0215		census after	sets	62	
14:25:59.770	107.619	1A0215		census after	tests	1830	
14:25:59.772	107.620	1A0215		census after	results	0	
14:25:59.772	107.621	1A0215		census after	views	20	
14:25:59.775	107.624	1A0215		step finished	NWD	2.067	published 14276235 bytes
14:25:59.778	107.626	1A0215	CONFIRM	step started	CONFIRM	0	
14:25:59.786	107.634	1A0215	CONFIRM	census before	models	3	
14:25:59.787	107.635	1A0215	CONFIRM	census before	sets	62	
14:25:59.787	107.636	1A0215	CONFIRM	census before	tests	1830	
14:25:59.788	107.637	1A0215	CONFIRM	census before	results	0	
14:25:59.789	107.637	1A0215	CONFIRM	census before	views	20	
14:25:59.806	107.655	1A0215		census after	models	3	
14:25:59.807	107.656	1A0215		census after	sets	62	
14:25:59.808	107.656	1A0215		census after	tests	1830	
14:25:59.809	107.657	1A0215		census after	results	0	
14:25:59.809	107.658	1A0215		census after	views	20	
14:25:59.811	107.661	1A0215		step finished	CONFIRM	0.025	the NWF is 78366 bytes
14:25:59.987	107.836			group finished	1A0215	13.543	DONE Weekly run plus XML
14:26:00.295	108.144			timing	WORKBOOK	6.259	1 visits
14:26:00.313	108.161			timing	NWD	2.067	1 visits
14:26:00.326	108.175			timing	SETS	1.685	1 visits
14:26:00.341	108.189			timing	DECIDE	1.084	1 visits
14:26:00.354	108.202			timing	HTML	0.281	1 visits
14:26:00.367	108.216			timing	UNITS	0.221	1 visits
14:26:00.383	108.231			timing	TESTS RUN	0.203	1 visits
14:26:00.395	108.244			timing	NWF SAVE	0.1	1 visits
14:26:00.405	108.253			timing	VIEWS	0.036	1 visits
14:26:00.417	108.265			timing	HARVEST	0.025	1 visits
14:26:00.430	108.279			timing	CONFIRM	0.025	1 visits
14:26:00.639	108.488	1A02BS	DECIDE	step started	DECIDE	0	
14:26:00.668	108.517	1A02BS	DECIDE	census before	models	0	
14:26:00.683	108.532	1A02BS	DECIDE	census before	sets	0	
14:26:00.697	108.546	1A02BS	DECIDE	census before	tests	0	
14:26:00.709	108.557	1A02BS	DECIDE	census before	results	0	
14:26:00.722	108.571	1A02BS	DECIDE	census before	views	0	
14:26:01.792	109.640	1A02BS		census after	models	6	
14:26:01.804	109.653	1A02BS		census after	sets	61	
14:26:01.821	109.669	1A02BS		census after	tests	105	
14:26:01.836	109.686	1A02BS		census after	results	109	
14:26:01.851	109.701	1A02BS		census after	views	130	
14:26:01.880	109.729	1A02BS		step finished	DECIDE	1.159	Weekly run plus XML
14:26:01.953	109.802	1A02BS	UNITS	step started	UNITS	0	
14:26:01.983	109.832	1A02BS	UNITS	census before	models	6	
14:26:01.991	109.840	1A02BS	UNITS	census before	sets	61	
14:26:02.004	109.853	1A02BS	UNITS	census before	tests	105	
14:26:02.017	109.866	1A02BS	UNITS	census before	results	109	
14:26:02.026	109.874	1A02BS	UNITS	census before	views	130	
14:26:02.081	109.930	1A02BS		census after	models	6	
14:26:02.082	109.930	1A02BS		census after	sets	61	
14:26:02.082	109.931	1A02BS		census after	tests	105	
14:26:02.083	109.932	1A02BS		census after	results	109	
14:26:02.084	109.933	1A02BS		census after	views	130	
14:26:02.087	109.936	1A02BS		step finished	UNITS	0.142	the document was asked for Meters
14:26:02.147	109.997	1A02BS		model placement	1104-PAR-1A02BS-ZZZ-AR-MOD-001000.nwc	684688	Exhibition Pavilion
14:26:02.149	109.998	1A02BS		model placement	1104-PAR-1A02BS-ZZZ-AR-MOD-002000.nwc	684688	Exhibition Pavilion
14:26:02.150	110.000	1A02BS		model placement	1104-PAR-1A02BS-ZZZ-AR-MOD-003000.nwc	684688	Bus-3
14:26:02.152	110.001	1A02BS		model placement	1104-PAR-1A02BS-ZZZ-AR-MOD-004000.nwc	684688	Exhibition Pavilion
14:26:02.152	110.002	1A02BS		model placement	1104-PAR-1A02BS-ZZZ-EL-MOD-003000.nwc	684186.56	Community-2-BS1
14:26:02.154	110.003	1A02BS		model placement	1104-PAR-1A02BS-ZZZ-EL-MOD-003001.nwc	688356.56	Community-2-BS2
14:26:02.371	110.220	1A02BS		model export	1104-PAR-1A02BS-ZZZ-AR-MOD-001000.nwc	16	1 workset(s), element id 100%
14:26:02.383	110.232	1A02BS		model export	1104-PAR-1A02BS-ZZZ-AR-MOD-002000.nwc	21	1 workset(s), element id 100%
14:26:02.384	110.233	1A02BS		model export	1104-PAR-1A02BS-ZZZ-AR-MOD-003000.nwc	41	1 workset(s), element id 100%
14:26:02.385	110.234	1A02BS		model export	1104-PAR-1A02BS-ZZZ-AR-MOD-004000.nwc	10	1 workset(s), element id 100%
14:26:02.387	110.236	1A02BS		model export	1104-PAR-1A02BS-ZZZ-EL-MOD-003000.nwc	55	5 workset(s), element id 100%
14:26:02.400	110.249	1A02BS		model export	1104-PAR-1A02BS-ZZZ-EL-MOD-003001.nwc	55	5 workset(s), element id 100%
14:26:02.458	110.307	1A02BS	SETS	step started	SETS	0	
14:26:02.487	110.336	1A02BS	SETS	census before	models	6	
14:26:02.491	110.340	1A02BS	SETS	census before	sets	61	
14:26:02.506	110.355	1A02BS	SETS	census before	tests	105	
14:26:02.528	110.377	1A02BS	SETS	census before	results	109	
14:26:02.542	110.391	1A02BS	SETS	census before	views	130	
14:26:03.668	111.517	1A02BS		census after	models	6	
14:26:03.681	111.530	1A02BS		census after	sets	61	
14:26:03.695	111.545	1A02BS		census after	tests	105	
14:26:03.703	111.552	1A02BS		census after	results	109	
14:26:03.717	111.566	1A02BS		census after	views	130	
14:26:03.742	111.592	1A02BS		step finished	SETS	1.22	0 created, 61 already there, 0 finding items, 0 at zero.
14:26:04.052	111.900	1A02BS	TESTS RUN	step started	TESTS RUN	0	
14:26:04.080	111.929	1A02BS	TESTS RUN	census before	models	6	
14:26:04.096	111.944	1A02BS	TESTS RUN	census before	sets	61	
14:26:04.102	111.951	1A02BS	TESTS RUN	census before	tests	105	
14:26:04.116	111.965	1A02BS	TESTS RUN	census before	results	109	
14:26:04.130	111.979	1A02BS	TESTS RUN	census before	views	130	
14:26:04.359	112.208	1A02BS		census after	models	6	
14:26:04.361	112.209	1A02BS		census after	sets	61	
14:26:04.361	112.210	1A02BS		census after	tests	105	
14:26:04.362	112.211	1A02BS		census after	results	109	
14:26:04.363	112.212	1A02BS		census after	views	130	
14:26:04.366	112.215	1A02BS		step finished	TESTS RUN	0.329	BLD-AR-Walls-vs-BLD-AR-Floors
14:26:05.312	113.161	1A02BS	HARVEST	step started	HARVEST	0	
14:26:05.317	113.166	1A02BS	HARVEST	census before	models	6	
14:26:05.317	113.167	1A02BS	HARVEST	census before	sets	61	
14:26:05.318	113.168	1A02BS	HARVEST	census before	tests	105	
14:26:05.319	113.168	1A02BS	HARVEST	census before	results	109	
14:26:05.319	113.169	1A02BS	HARVEST	census before	views	130	
14:26:05.376	113.225	1A02BS	IMAGES	step started	IMAGES	0	
14:26:05.389	113.238	1A02BS	IMAGES	census before	models	6	
14:26:05.390	113.239	1A02BS	IMAGES	census before	sets	61	
14:26:05.390	113.239	1A02BS	IMAGES	census before	tests	105	
14:26:05.391	113.240	1A02BS	IMAGES	census before	results	109	
14:26:05.392	113.241	1A02BS	IMAGES	census before	views	130	
14:26:05.426	113.275	1A02BS	HARVEST	census after	models	6	
14:26:05.427	113.276	1A02BS	HARVEST	census after	sets	61	
14:26:05.427	113.276	1A02BS	HARVEST	census after	tests	105	
14:26:05.428	113.277	1A02BS	HARVEST	census after	results	109	
14:26:05.429	113.278	1A02BS	HARVEST	census after	views	130	
14:26:05.432	113.281	1A02BS	HARVEST	step finished	IMAGES	0.05	BLD-AR-Walls-vs-BLD-AR-Floors
14:26:07.865	115.714	1A02BS		census after	models	6	
14:26:07.866	115.715	1A02BS		census after	sets	61	
14:26:07.866	115.716	1A02BS		census after	tests	105	
14:26:07.867	115.716	1A02BS		census after	results	109	
14:26:07.868	115.717	1A02BS		census after	views	130	
14:26:07.871	115.720	1A02BS		step finished	HARVEST	2.557	BLD-AR-Walls-vs-BLD-AR-Floors
14:26:07.872	115.721	1A02BS		rows for the workbook	BLD-AR-Walls-vs-BLD-AR-Floors	78	78 in the document
14:26:07.875	115.724	1A02BS		test found clashes	BLD-AR-Walls-vs-BLD-AR-Floors	78	ran and found clashes
14:26:08.129	115.978	1A02BS		rows for the workbook	BLD-AR-Curtain Panels-vs-BLD-AR-Floors	0	0 in the document
14:26:08.133	115.982	1A02BS		test passed	BLD-AR-Curtain Panels-vs-BLD-AR-Floors	0	ran and found nothing
14:26:08.392	116.241	1A02BS		rows for the workbook	BLD-AR-Curtain Panels-vs-BLD-AR-Walls	0	0 in the document
14:26:08.396	116.245	1A02BS		test passed	BLD-AR-Curtain Panels-vs-BLD-AR-Walls	0	ran and found nothing
14:26:08.611	116.460	1A02BS		rows for the workbook	BLD-AR-Curtain Mullions-vs-BLD-AR-Floors	0	0 in the document
14:26:08.615	116.464	1A02BS		test passed	BLD-AR-Curtain Mullions-vs-BLD-AR-Floors	0	ran and found nothing
14:26:08.873	116.722	1A02BS		rows for the workbook	BLD-AR-Curtain Mullions-vs-BLD-AR-Walls	0	0 in the document
14:26:08.877	116.726	1A02BS		test passed	BLD-AR-Curtain Mullions-vs-BLD-AR-Walls	0	ran and found nothing
14:26:09.272	117.121	1A02BS		rows for the workbook	BLD-AR-Curtain Mullions-vs-BLD-AR-Curtain Panels	4	4 in the document
14:26:09.273	117.122	1A02BS		test found clashes	BLD-AR-Curtain Mullions-vs-BLD-AR-Curtain Panels	4	ran and found clashes
14:26:09.500	117.350	1A02BS		rows for the workbook	BLD-AR-Doors-vs-BLD-AR-Floors	0	0 in the document
14:26:09.502	117.350	1A02BS		test passed	BLD-AR-Doors-vs-BLD-AR-Floors	0	ran and found nothing
14:26:09.779	117.627	1A02BS		rows for the workbook	BLD-AR-Doors-vs-BLD-AR-Walls	1	1 in the document
14:26:09.780	117.628	1A02BS		test found clashes	BLD-AR-Doors-vs-BLD-AR-Walls	1	ran and found clashes
14:26:10.102	117.951	1A02BS		rows for the workbook	BLD-AR-Doors-vs-BLD-AR-Curtain Panels	2	2 in the document
14:26:10.102	117.951	1A02BS		test found clashes	BLD-AR-Doors-vs-BLD-AR-Curtain Panels	2	ran and found clashes
14:26:10.421	118.270	1A02BS		rows for the workbook	BLD-AR-Doors-vs-BLD-AR-Curtain Mullions	2	2 in the document
14:26:10.422	118.271	1A02BS		test found clashes	BLD-AR-Doors-vs-BLD-AR-Curtain Mullions	2	ran and found clashes
14:26:10.681	118.530	1A02BS		rows for the workbook	BLD-AR-Furniture-vs-BLD-AR-Floors	0	0 in the document
14:26:10.682	118.531	1A02BS		test passed	BLD-AR-Furniture-vs-BLD-AR-Floors	0	ran and found nothing
14:26:11.004	118.853	1A02BS		rows for the workbook	BLD-AR-Furniture-vs-BLD-AR-Walls	2	2 in the document
14:26:11.004	118.854	1A02BS		test found clashes	BLD-AR-Furniture-vs-BLD-AR-Walls	2	ran and found clashes
14:26:11.252	119.100	1A02BS		rows for the workbook	BLD-AR-Furniture-vs-BLD-AR-Curtain Panels	0	0 in the document
14:26:11.253	119.101	1A02BS		test passed	BLD-AR-Furniture-vs-BLD-AR-Curtain Panels	0	ran and found nothing
14:26:11.471	119.319	1A02BS		rows for the workbook	BLD-AR-Furniture-vs-BLD-AR-Curtain Mullions	0	0 in the document
14:26:11.472	119.320	1A02BS		test passed	BLD-AR-Furniture-vs-BLD-AR-Curtain Mullions	0	ran and found nothing
