time	seconds	group	step	event	name	number	text
08:59:54.196	60.931			timing	NWD	0.176	1 visits
08:59:54.196	60.931			timing	APPEND	0.14	1 visits
08:59:54.197	60.932			timing	CONFIRM	0.092	1 visits
08:59:54.197	60.933			timing	UNITS	0.067	1 visits
08:59:54.198	60.934			timing	DECIDE	0.051	1 visits
08:59:54.199	60.934			timing	VIEWS	0.046	1 visits
08:59:54.273	61.008	1A0215	DECIDE	step started	DECIDE	0	
08:59:54.276	61.011	1A0215	DECIDE	census before	models	0	
08:59:54.277	61.011	1A0215	DECIDE	census before	sets	0	
08:59:54.277	61.012	1A0215	DECIDE	census before	tests	0	
08:59:54.278	61.013	1A0215	DECIDE	census before	results	0	
08:59:54.279	61.013	1A0215	DECIDE	census before	views	0	
08:59:55.625	62.361	1A0215		census after	models	3	
08:59:55.639	62.374	1A0215		census after	sets	61	
08:59:55.661	62.396	1A0215		census after	tests	1830	
08:59:55.673	62.409	1A0215		census after	results	0	
08:59:55.689	62.424	1A0215		census after	views	20	
08:59:55.717	62.452	1A0215		step finished	DECIDE	1.345	Weekly run plus XML
08:59:55.797	62.532	1A0215	UNITS	step started	UNITS	0	
08:59:55.819	62.555	1A0215	UNITS	census before	models	3	
08:59:55.832	62.568	1A0215	UNITS	census before	sets	61	
08:59:55.849	62.584	1A0215	UNITS	census before	tests	1830	
08:59:55.860	62.595	1A0215	UNITS	census before	results	0	
08:59:55.873	62.608	1A0215	UNITS	census before	views	20	
08:59:56.498	63.233	1A0215		census after	models	3	
08:59:56.510	63.245	1A0215		census after	sets	61	
08:59:56.518	63.254	1A0215		census after	tests	1830	
08:59:56.528	63.263	1A0215		census after	results	0	
08:59:56.536	63.271	1A0215		census after	views	20	
08:59:56.569	63.304	1A0215		step finished	UNITS	0.703	the document was asked for Meters
08:59:56.609	63.344	1A0215	SETS	step started	SETS	0	
08:59:56.640	63.375	1A0215	SETS	census before	models	3	
08:59:56.654	63.389	1A0215	SETS	census before	sets	61	
08:59:56.667	63.402	1A0215	SETS	census before	tests	1830	
08:59:56.684	63.419	1A0215	SETS	census before	results	0	
08:59:56.697	63.432	1A0215	SETS	census before	views	20	
08:59:59.287	66.022	1A0215		census after	models	3	
08:59:59.298	66.034	1A0215		census after	sets	62	
08:59:59.313	66.048	1A0215		census after	tests	1830	
08:59:59.328	66.062	1A0215		census after	results	0	
08:59:59.339	66.075	1A0215		census after	views	20	
08:59:59.363	66.098	1A0215		step finished	SETS	2.657	1 created, 60 already there, 0 finding items, 1 at zero.
09:00:00.180	66.915	1A0215	TESTS RUN	step started	TESTS RUN	0	
09:00:00.218	66.953	1A0215	TESTS RUN	census before	models	3	
09:00:00.233	66.969	1A0215	TESTS RUN	census before	sets	62	
09:00:00.250	66.985	1A0215	TESTS RUN	census before	tests	1830	
09:00:00.266	67.001	1A0215	TESTS RUN	census before	results	0	
09:00:00.289	67.024	1A0215	TESTS RUN	census before	views	20	
09:00:00.405	67.141	1A0215		census after	models	3	
09:00:00.416	67.151	1A0215		census after	sets	62	
09:00:00.429	67.164	1A0215		census after	tests	1830	
09:00:00.449	67.185	1A0215		census after	results	0	
09:00:00.462	67.198	1A0215		census after	views	20	
09:00:00.507	67.243	1A0215		step finished	TESTS RUN	0.231	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture
09:00:00.543	67.279	1A0215	HARVEST	step started	HARVEST	0	
09:00:00.579	67.314	1A0215	HARVEST	census before	models	3	
09:00:00.594	67.329	1A0215	HARVEST	census before	sets	62	
09:00:00.607	67.342	1A0215	HARVEST	census before	tests	1830	
09:00:00.619	67.355	1A0215	HARVEST	census before	results	0	
09:00:00.635	67.370	1A0215	HARVEST	census before	views	20	
09:00:00.699	67.434	1A0215		census after	models	3	
09:00:00.706	67.441	1A0215		census after	sets	62	
09:00:00.727	67.462	1A0215		census after	tests	1830	
09:00:00.758	67.493	1A0215		census after	results	0	
09:00:00.772	67.507	1A0215		census after	views	20	
09:00:00.801	67.535	1A0215		step finished	HARVEST	0.158	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture
09:00:00.805	67.540	1A0215		rows for the workbook	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture	0	0 in the document
09:00:00.835	67.570	1A0215		test passed	BLD-EL-Lighting Fixtures-vs-BLD-AR-Furniture	0	ran and found nothing
09:00:01.782	68.518	1A0215	VIEWS	step started	VIEWS	0	
09:00:01.789	68.525	1A0215	VIEWS	census before	models	3	
09:00:01.790	68.526	1A0215	VIEWS	census before	sets	62	
09:00:01.791	68.526	1A0215	VIEWS	census before	tests	1830	
09:00:01.791	68.527	1A0215	VIEWS	census before	results	0	
09:00:01.792	68.528	1A0215	VIEWS	census before	views	20	
09:00:01.819	68.554	1A0215		census after	models	3	
09:00:01.820	68.555	1A0215		census after	sets	62	
09:00:01.821	68.556	1A0215		census after	tests	1830	
09:00:01.821	68.556	1A0215		census after	results	0	
09:00:01.822	68.557	1A0215		census after	views	20	
09:00:01.825	68.560	1A0215		step finished	VIEWS	0.027	No viewpoint was planned for this group.
09:00:01.862	68.597	1A0215	NWF SAVE	step started	NWF SAVE	0	
09:00:01.867	68.602	1A0215	NWF SAVE	census before	models	3	
09:00:01.868	68.602	1A0215	NWF SAVE	census before	sets	62	
09:00:01.868	68.603	1A0215	NWF SAVE	census before	tests	1830	
09:00:01.869	68.604	1A0215	NWF SAVE	census before	results	0	
09:00:01.870	68.605	1A0215	NWF SAVE	census before	views	20	
09:00:01.929	68.665	1A0215	NWF SAVE	written	NWF	78451	C:\\Users\\bader\\AppData\\Local\\Temp\\claude\\round-viewpoints\\NWF4\\1104-PAR-1A0215-ZZZ-BM-MOD-000001.nwf
09:00:01.935	68.670	1A0215		census after	models	3	
09:00:01.936	68.671	1A0215		census after	sets	62	
09:00:01.937	68.672	1A0215		census after	tests	1830	
09:00:01.937	68.673	1A0215		census after	results	0	
09:00:01.938	68.674	1A0215		census after	views	20	
09:00:01.941	68.676	1A0215		step finished	NWF SAVE	0.071	saved 78451 bytes
